Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2013,12,15,19,44,16.09,1643.63,387.30,-558.30, 41.14,13.26,-18.29,11.46,0.00e+00,   NaN
2013,12,15,19,44,28.34,1649.46,368.25,-553.51, 41.00,12.59,-18.13,11.42,0.00e+00,   NaN
2013,12,15,19,44,29.59,1650.05,366.31,-553.01, 40.99,12.52,-18.12,11.41,0.00e+00,   NaN
2013,12,15,19,44,41.84,1655.64,347.21,-548.14, 40.85,11.84,-17.95,11.37,0.00e+00,4.82e+02
2013,12,15,19,44,43.09,1656.20,345.26,-547.64, 40.84,11.78,-17.94,11.36,4.17e+02,5.38e+02
2013,12,15,19,44,55.34,1661.56,326.11,-542.69, 40.70,11.10,-17.77,11.32,0.00e+00,5.23e+02
2013,12,15,19,44,56.59,1662.10,324.16,-542.18, 40.69,11.04,-17.75,11.31,0.00e+00,4.92e+02
2013,12,15,19,45,8.84,1667.21,304.96,-537.15, 40.56,10.37,-17.58,11.27,2.26e+02,5.30e+02
2013,12,15,19,45,10.09,1667.72,303.00,-536.63, 40.54,10.30,-17.57,11.26,7.58e+02,5.53e+02
2013,12,15,19,45,22.34,1672.60,283.76,-531.52, 40.41, 9.63,-17.40,11.22,0.00e+00,5.05e+02
2013,12,15,19,45,23.59,1673.08,281.80,-531.00, 40.40, 9.56,-17.38,11.21,5.05e+02,5.42e+02
2013,12,15,19,45,35.84,1677.71,262.52,-525.81, 40.27, 8.89,-17.20,11.17,9.92e+01,5.26e+02
2013,12,15,19,45,37.09,1678.17,260.55,-525.28, 40.26, 8.83,-17.19,11.16,0.00e+00,4.75e+02
2013,12,15,19,45,49.34,1682.56,241.23,-520.02, 40.13, 8.16,-17.01,11.12,1.18e+02,5.52e+02
2013,12,15,19,45,50.59,1683.00,239.26,-519.48, 40.12, 8.09,-16.99,11.12,0.00e+00,5.13e+02
2013,12,15,19,46,2.84,1687.14,219.91,-514.14, 40.00, 7.43,-16.81,11.07,0.00e+00,5.30e+02
2013,12,15,19,46,4.09,1687.55,217.93,-513.59, 39.98, 7.36,-16.80,11.07,0.00e+00,4.89e+02
2013,12,15,19,46,16.33,1691.45,198.56,-508.19, 39.86, 6.70,-16.61,11.02,0.00e+00,4.96e+02
2013,12,15,19,46,17.58,1691.83,196.58,-507.63, 39.85, 6.63,-16.60,11.02,0.00e+00,5.13e+02
2013,12,15,19,46,29.83,1695.48,177.17,-502.15, 39.73, 5.97,-16.41,10.97,0.00e+00,5.18e+02
2013,12,15,19,46,31.08,1695.84,175.19,-501.58, 39.72, 5.90,-16.39,10.97,0.00e+00,5.29e+02
2013,12,15,19,46,43.33,1699.25,155.75,-496.03, 39.61, 5.24,-16.21,10.92,0.00e+00,5.10e+02
2013,12,15,19,46,44.58,1699.58,153.76,-495.46, 39.59, 5.17,-16.19,10.92,0.00e+00,5.08e+02
2013,12,15,19,46,56.83,1702.74,134.30,-489.83, 39.48, 4.51,-16.00,10.88,0.00e+00,5.12e+02
2013,12,15,19,46,58.08,1703.05,132.32,-489.25, 39.47, 4.44,-15.98,10.87,4.36e+01,5.35e+02
2013,12,15,19,47,10.33,1705.97,112.84,-483.55, 39.36, 3.78,-15.79,10.83,0.00e+00,5.29e+02
2013,12,15,19,47,11.58,1706.25,110.85,-482.97, 39.35, 3.72,-15.77,10.82,7.69e+02,5.94e+02
2013,12,15,19,47,23.83,1708.91, 91.35,-477.20, 39.24, 3.06,-15.58,10.78,0.00e+00,5.13e+02
2013,12,15,19,47,25.08,1709.17, 89.36,-476.61, 39.23, 2.99,-15.56,10.77,0.00e+00,5.48e+02
2013,12,15,19,47,37.32,1711.59, 69.87,-470.77, 39.12, 2.34,-15.37,10.73,1.86e+01,5.32e+02
2013,12,15,19,47,38.57,1711.82, 67.87,-470.18, 39.11, 2.27,-15.35,10.73,0.00e+00,4.89e+02
2013,12,15,19,47,50.82,1713.98, 48.35,-464.27, 39.01, 1.62,-15.15,10.68,0.00e+00,5.36e+02
2013,12,15,19,47,52.07,1714.19, 46.36,-463.66, 39.00, 1.55,-15.13,10.68,1.18e+03,6.13e+02
2013,12,15,19,48,4.32,1716.11, 26.84,-457.69, 38.90, 0.90,-14.93,10.63,3.78e+02,5.68e+02
2013,12,15,19,48,5.57,1716.29, 24.84,-457.08, 38.89, 0.83,-14.91,10.63,0.00e+00,5.28e+02
2013,12,15,19,48,17.82,1717.96,  5.31,-451.04, 38.79, 0.18,-14.71,10.59,1.27e+02,5.49e+02
2013,12,15,19,48,19.07,1718.12,  3.32,-450.42, 38.78, 0.11,-14.69,10.58,5.84e+02,5.71e+02
2013,12,15,19,48,31.32,1719.53,-16.21,-444.32, 38.68,-0.54,-14.49,10.54,9.77e+02,6.02e+02
2013,12,15,19,48,32.57,1719.67,-18.21,-443.69, 38.67,-0.61,-14.47,10.53,0.00e+00,5.39e+02
2013,12,15,19,48,44.82,1720.83,-37.73,-437.52, 38.58,-1.26,-14.26,10.49,0.00e+00,5.18e+02
2013,12,15,19,48,46.07,1720.94,-39.73,-436.89, 38.57,-1.32,-14.24,10.49,6.41e+02,5.70e+02
2013,12,15,19,48,58.31,1721.85,-59.23,-430.66, 38.48,-1.97,-14.03,10.44,5.24e+02,5.64e+02
2013,12,15,19,48,59.56,1721.93,-61.23,-430.02, 38.47,-2.04,-14.01,10.44,0.00e+00,4.85e+02
