Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,04,09,01,08,45.65,-328.09,-1707.11,429.29, 53.17,-100.88,13.87, 0.53,0.00e+00,3.20e+00
2014,04,09,01,08,46.90,-330.06,-1706.92,428.66, 53.21,-100.94,13.85, 0.52,0.00e+00,3.20e+00
2014,04,09,01,08,48.15,-332.03,-1706.74,428.04, 53.25,-101.01,13.83, 0.52,0.00e+00,3.21e+00
2014,04,09,01,09,0.65,-351.69,-1704.75,421.77, 53.62,-101.66,13.62, 0.48,0.00e+00,3.28e+00
2014,04,09,01,09,42.90,-417.77,-1696.35,400.15, 54.88,-103.84,12.90, 0.33,1.97e+01,1.51e+01
2014,04,09,01,09,44.15,-419.71,-1696.06,399.50, 54.91,-103.90,12.88, 0.33,0.00e+00,3.49e+00
2014,04,09,01,09,45.40,-421.66,-1695.77,398.85, 54.95,-103.96,12.86, 0.32,0.00e+00,3.49e+00
2014,04,09,01,09,57.90,-441.08,-1692.74,392.33, 55.32,-104.60,12.64, 0.28,0.00e+00,3.55e+00
2014,04,09,01,10,40.14,-506.26,-1680.83,369.91, 56.57,-106.76,11.90, 0.14,1.96e+01,1.52e+01
2014,04,09,01,10,41.39,-508.17,-1680.44,369.23, 56.61,-106.83,11.88, 0.13,0.00e+00,3.74e+00
2014,04,09,01,10,42.64,-510.09,-1680.05,368.56, 56.64,-106.89,11.86, 0.13,0.00e+00,3.75e+00
2014,04,09,01,10,55.14,-529.22,-1675.99,361.81, 57.01,-107.52,11.63, 0.09,0.00e+00,3.80e+00
2014,04,09,01,11,37.39,-593.35,-1660.61,338.62, 58.25,-109.66,10.87,23.94,0.00e+00,3.97e+00
2014,04,09,01,11,38.64,-595.23,-1660.12,337.93, 58.28,-109.73,10.85,23.94,0.00e+00,3.98e+00
2014,04,09,01,11,39.89,-597.11,-1659.62,337.23, 58.32,-109.79,10.82,23.94,0.00e+00,3.98e+00
2014,04,09,01,11,52.39,-615.90,-1654.54,330.27, 58.68,-110.42,10.60,23.89,0.00e+00,4.03e+00
2014,04,09,01,12,34.63,-678.77,-1635.76,306.40, 59.91,-112.54, 9.82,23.75,0.00e+00,4.19e+00
2014,04,09,01,12,35.88,-680.61,-1635.16,305.69, 59.94,-112.60, 9.79,23.75,1.93e+01,1.54e+01
2014,04,09,01,12,37.13,-682.46,-1634.57,304.98, 59.98,-112.66, 9.77,23.74,0.00e+00,4.19e+00
2014,04,09,01,12,49.63,-700.85,-1628.49,297.82, 60.34,-113.29, 9.54,23.70,0.00e+00,4.24e+00
2014,04,09,01,13,31.88,-762.32,-1606.35,273.33, 61.54,-115.39, 8.74,23.56,8.55e+00,1.13e+01
2014,04,09,01,13,33.13,-764.12,-1605.65,272.60, 61.58,-115.45, 8.72,23.56,0.00e+00,4.39e+00
2014,04,09,01,13,34.38,-765.92,-1604.96,271.87, 61.61,-115.51, 8.69,23.56,8.55e+00,1.13e+01
2014,04,09,01,13,46.88,-783.87,-1597.90,264.54, 61.96,-116.13, 8.45,23.51,0.00e+00,4.43e+00
2014,04,09,01,14,29.12,-843.74,-1572.48,239.51, 63.15,-118.22, 7.64,23.38,0.00e+00,4.57e+00
2014,04,09,01,14,30.37,-845.50,-1571.69,238.76, 63.18,-118.28, 7.62,23.37,1.91e+01,1.55e+01
2014,04,09,01,14,31.62,-847.25,-1570.90,238.01, 63.22,-118.34, 7.60,23.37,0.00e+00,4.58e+00
2014,04,09,01,14,44.12,-864.71,-1562.88,230.53, 63.56,-118.95, 7.35,23.33,8.39e+00,1.14e+01
2014,04,09,01,15,26.36,-922.84,-1534.26,205.02, 64.72,-121.03, 6.53,23.19,0.00e+00,4.74e+00
2014,04,09,01,15,27.61,-924.54,-1533.38,204.26, 64.75,-121.09, 6.51,23.18,0.00e+00,4.74e+00
2014,04,09,01,15,28.86,-926.23,-1532.50,203.50, 64.78,-121.15, 6.48,23.18,0.00e+00,4.75e+00
2014,04,09,01,15,41.36,-943.15,-1523.54,195.89, 65.12,-121.76, 6.24,23.14,0.00e+00,4.78e+00
2014,04,09,01,16,23.61,-999.39,-1491.80,169.97, 66.25,-123.82, 5.41,23.00,0.00e+00,4.90e+00
2014,04,09,01,16,24.86,-1001.04,-1490.83,169.20, 66.28,-123.88, 5.38,23.00,0.00e+00,4.91e+00
2014,04,09,01,16,26.11,-1002.68,-1489.86,168.43, 66.32,-123.94, 5.36,22.99,0.00e+00,4.91e+00
2014,04,09,01,16,38.61,-1019.01,-1480.00,160.70, 66.65,-124.55, 5.11,22.95,0.00e+00,4.94e+00
2014,04,09,01,17,20.85,-1073.19,-1445.25,134.46, 67.75,-126.60, 4.27,22.82,2.94e+01,1.90e+01
2014,04,09,01,17,22.10,-1074.77,-1444.19,133.68, 67.78,-126.66, 4.25,22.81,0.00e+00,5.06e+00
2014,04,09,01,17,23.35,-1076.35,-1443.12,132.90, 67.81,-126.72, 4.22,22.81,0.00e+00,5.06e+00
2014,04,09,01,17,35.85,-1092.05,-1432.38,125.09, 68.13,-127.32, 3.97,22.77,0.00e+00,5.09e+00
2014,04,09,01,18,18.10,-1144.05,-1394.71, 98.57, 69.20,-129.36, 3.13,22.63,0.00e+00,5.20e+00
2014,04,09,01,18,19.35,-1145.57,-1393.57, 97.78, 69.23,-129.42, 3.10,22.63,0.00e+00,5.20e+00
2014,04,09,01,18,20.60,-1147.08,-1392.42, 97.00, 69.26,-129.48, 3.08,22.63,0.00e+00,5.20e+00
2014,04,09,01,18,33.10,-1162.11,-1380.84, 89.12, 69.57,-130.08, 2.83,22.59,7.96e+00,1.18e+01
2014,04,09,01,19,15.34,-1211.77,-1340.37, 62.42, 70.60,-132.12, 1.98,22.45,0.00e+00,5.34e+00
2014,04,09,01,19,16.59,-1213.22,-1339.14, 61.63, 70.63,-132.18, 1.95,22.45,0.00e+00,5.34e+00
2014,04,09,01,19,17.84,-1214.66,-1337.91, 60.84, 70.66,-132.24, 1.93,22.44,0.00e+00,5.34e+00
2014,04,09,01,19,30.34,-1228.98,-1325.52, 52.92, 70.96,-132.84, 1.68,22.40,0.00e+00,5.37e+00
2014,04,09,01,20,12.59,-1276.20,-1282.35, 26.10, 71.96,-134.86, 0.83,22.27,7.82e+00,1.19e+01
2014,04,09,01,20,13.84,-1277.57,-1281.05, 25.31, 71.99,-134.92, 0.80,22.27,7.81e+00,1.19e+01
2014,04,09,01,20,15.09,-1278.93,-1279.74, 24.51, 72.02,-134.98, 0.78,22.26,0.00e+00,5.47e+00
2014,04,09,01,20,27.59,-1292.51,-1266.57, 16.57, 72.31,-135.58, 0.52,22.22,0.00e+00,5.49e+00
2014,04,09,01,21,9.83,-1337.13,-1220.85,-10.29, 73.26,-137.60,-0.33,22.09,0.00e+00,5.58e+00
2014,04,09,01,21,11.08,-1338.42,-1219.47,-11.08, 73.29,-137.66,-0.35,22.08,0.00e+00,5.58e+00
2014,04,09,01,21,12.33,-1339.71,-1218.08,-11.88, 73.32,-137.72,-0.38,22.08,0.00e+00,5.59e+00
2014,04,09,01,21,24.83,-1352.51,-1204.17,-19.82, 73.59,-138.32,-0.63,22.04,7.72e+00,1.21e+01
2014,04,09,01,22,7.07,-1394.44,-1156.02,-46.65, 74.51,-140.34,-1.48,21.91,0.00e+00,5.69e+00
2014,04,09,01,22,8.32,-1395.64,-1154.57,-47.44, 74.53,-140.40,-1.50,21.90,1.86e+01,1.62e+01
2014,04,09,01,22,9.57,-1396.85,-1153.11,-48.23, 74.56,-140.46,-1.53,21.90,0.00e+00,5.69e+00
2014,04,09,01,22,22.07,-1408.83,-1138.50,-56.16, 74.82,-141.06,-1.78,21.86,0.00e+00,5.72e+00
2014,04,09,01,23,4.32,-1447.96,-1088.03,-82.89, 75.68,-143.08,-2.62,21.72,0.00e+00,5.79e+00
2014,04,09,01,23,5.57,-1449.09,-1086.51,-83.68, 75.71,-143.14,-2.65,21.72,0.00e+00,5.79e+00
2014,04,09,01,23,6.82,-1450.21,-1084.99,-84.47, 75.73,-143.20,-2.67,21.72,0.00e+00,5.79e+00
2014,04,09,01,23,19.32,-1461.34,-1069.72,-92.35, 75.98,-143.80,-2.92,21.68,0.00e+00,5.81e+00
2014,04,09,01,24,1.56,-1497.55,-1017.11,-118.90, 76.79,-145.82,-3.76,21.54,0.00e+00,5.88e+00
2014,04,09,01,24,2.81,-1498.59,-1015.53,-119.69, 76.82,-145.88,-3.78,21.54,1.85e+01,1.64e+01
2014,04,09,01,24,4.06,-1499.62,-1013.94,-120.47, 76.84,-145.94,-3.81,21.53,0.00e+00,5.88e+00
2014,04,09,01,24,16.56,-1509.88,-998.06,-128.29, 77.07,-146.53,-4.05,21.49,0.00e+00,5.90e+00
2014,04,09,01,24,58.81,-1543.09,-943.41,-154.60, 77.83,-148.56,-4.89,21.36,0.00e+00,5.96e+00
2014,04,09,01,25,0.06,-1544.04,-941.78,-155.38, 77.85,-148.62,-4.91,21.36,0.00e+00,5.97e+00
2014,04,09,01,25,1.31,-1544.99,-940.14,-156.15, 77.88,-148.68,-4.93,21.35,4.03e+01,2.25e+01
2014,04,09,01,25,13.81,-1554.34,-923.68,-163.89, 78.09,-149.28,-5.18,21.31,0.00e+00,5.98e+00
2014,04,09,01,25,56.05,-1584.46,-867.19,-189.87, 78.80,-151.31,-6.00,21.18,7.42e+00,1.24e+01
2014,04,09,01,25,57.30,-1585.31,-865.50,-190.64, 78.82,-151.37,-6.03,21.17,0.00e+00,6.04e+00
2014,04,09,01,25,58.55,-1586.17,-863.80,-191.40, 78.84,-151.43,-6.05,21.17,0.00e+00,6.04e+00
2014,04,09,01,26,11.05,-1594.59,-846.82,-199.04, 79.04,-152.03,-6.29,21.13,0.00e+00,6.06e+00
2014,04,09,01,26,53.30,-1621.55,-788.61,-224.64, 79.69,-154.07,-7.10,20.99,0.00e+00,6.11e+00
2014,04,09,01,26,54.55,-1622.32,-786.87,-225.40, 79.71,-154.13,-7.13,20.99,4.04e+01,2.26e+01
2014,04,09,01,26,55.80,-1623.08,-785.13,-226.15, 79.72,-154.19,-7.15,20.99,0.00e+00,6.11e+00
2014,04,09,01,27,8.30,-1630.56,-767.66,-233.66, 79.91,-154.79,-7.39,20.95,0.00e+00,6.12e+00
2014,04,09,01,27,50.54,-1654.28,-707.92,-258.81, 80.50,-156.83,-8.18,20.81,1.85e+01,1.66e+01
2014,04,09,01,27,51.79,-1654.94,-706.14,-259.55, 80.52,-156.89,-8.21,20.81,7.34e+00,1.25e+01
2014,04,09,01,27,53.04,-1655.61,-704.35,-260.28, 80.54,-156.95,-8.23,20.80,0.00e+00,6.17e+00
2014,04,09,01,28,5.54,-1662.12,-686.45,-267.65, 80.70,-157.56,-8.47,20.76,7.33e+00,1.25e+01
2014,04,09,01,28,47.78,-1682.55,-625.33,-292.28, 81.24,-159.61,-9.25,20.63,1.84e+01,1.67e+01
2014,04,09,01,28,49.03,-1683.12,-623.51,-293.00, 81.25,-159.67,-9.27,20.62,0.00e+00,6.22e+00
2014,04,09,01,28,50.28,-1683.68,-621.69,-293.72, 81.27,-159.73,-9.29,20.62,7.31e+00,1.25e+01
2014,04,09,01,29,2.78,-1689.22,-603.40,-300.92, 81.42,-160.34,-9.52,20.58,0.00e+00,6.23e+00
2014,04,09,01,29,45.03,-1706.31,-541.05,-324.97, 81.90,-162.41,-10.29,20.44,0.00e+00,6.27e+00
2014,04,09,01,29,46.28,-1706.78,-539.19,-325.68, 81.91,-162.47,-10.31,20.44,0.00e+00,6.27e+00
2014,04,09,01,29,47.53,-1707.24,-537.34,-326.38, 81.92,-162.53,-10.33,20.43,0.00e+00,6.27e+00
2014,04,09,01,30,0.03,-1711.78,-518.72,-333.40, 82.05,-163.14,-10.56,20.39,0.00e+00,6.28e+00
2014,04,09,01,30,42.27,-1725.48,-455.33,-356.79, 82.47,-165.22,-11.31,20.25,0.00e+00,6.30e+00
2014,04,09,01,30,43.52,-1725.85,-453.45,-357.48, 82.48,-165.28,-11.33,20.25,0.00e+00,6.30e+00
2014,04,09,01,30,44.77,-1726.22,-451.56,-358.16, 82.49,-165.34,-11.35,20.25,0.00e+00,6.31e+00
2014,04,09,01,30,57.27,-1729.75,-432.66,-364.98, 82.61,-165.96,-11.57,20.21,0.00e+00,6.31e+00
2014,04,09,01,31,39.52,-1740.03,-368.38,-387.67, 82.96,-168.05,-12.30,20.07,7.25e+00,1.26e+01
2014,04,09,01,31,40.77,-1740.30,-366.47,-388.33, 82.97,-168.11,-12.32,20.06,0.00e+00,6.34e+00
2014,04,09,01,31,42.02,-1740.56,-364.56,-388.99, 82.98,-168.17,-12.34,20.06,2.94e+01,2.00e+01
2014,04,09,01,31,54.52,-1743.07,-345.42,-395.59, 83.07,-168.79,-12.55,20.02,0.00e+00,6.34e+00
2014,04,09,01,32,36.76,-1749.91,-280.46,-417.50, 83.36,-170.89,-13.26,19.88,7.24e+00,1.27e+01
2014,04,09,01,32,38.01,-1750.08,-278.53,-418.14, 83.37,-170.96,-13.28,19.87,0.00e+00,6.36e+00
2014,04,09,01,32,39.26,-1750.24,-276.60,-418.78, 83.37,-171.02,-13.30,19.87,0.00e+00,6.36e+00
2014,04,09,01,32,51.76,-1751.73,-257.28,-425.14, 83.45,-171.64,-13.50,19.83,0.00e+00,6.36e+00
2014,04,09,01,33,34.01,-1755.11,-191.77,-446.23, 83.67,-173.76,-14.18,19.69,1.85e+01,1.68e+01
2014,04,09,01,33,35.26,-1755.17,-189.83,-446.84, 83.68,-173.83,-14.20,19.68,4.06e+01,2.29e+01
2014,04,09,01,33,36.51,-1755.23,-187.88,-447.45, 83.69,-173.89,-14.22,19.68,7.24e+00,1.27e+01
2014,04,09,01,33,49.01,-1755.70,-168.44,-453.56, 83.74,-174.52,-14.42,19.64,7.24e+00,1.27e+01
2014,04,09,01,34,31.25,-1755.61,-102.59,-473.76, 83.90,-176.66,-15.08,19.50,0.00e+00,6.39e+00
2014,04,09,01,34,32.50,-1755.57,-100.64,-474.34, 83.91,-176.72,-15.10,19.49,1.85e+01,1.69e+01
2014,04,09,01,34,33.75,-1755.53,-98.68,-474.93, 83.91,-176.78,-15.12,19.49,7.25e+00,1.27e+01
2014,04,09,01,34,46.25,-1754.97,-79.16,-480.76, 83.95,-177.42,-15.31,19.45,1.85e+01,1.69e+01
2014,04,09,01,35,28.49,-1751.42,-13.13,-500.02, 84.04,-179.57,-15.93,19.30,0.00e+00,6.39e+00
2014,04,09,01,35,29.74,-1751.27,-11.18,-500.58, 84.04,-179.63,-15.95,19.30,7.26e+00,1.27e+01
2014,04,09,01,35,30.99,-1751.13, -9.22,-501.14, 84.05,-179.70,-15.97,19.29,0.00e+00,6.39e+00
2014,04,09,01,35,43.49,-1749.54, 10.32,-506.69, 84.06,179.66,-16.15,19.25,0.00e+00,6.39e+00
2014,04,09,01,36,25.74,-1742.53, 76.37,-524.96, 84.09,177.49,-16.75,19.11,1.85e+01,1.69e+01
2014,04,09,01,36,26.99,-1742.29, 78.32,-525.49, 84.10,177.43,-16.77,19.10,1.85e+01,1.69e+01
2014,04,09,01,36,28.24,-1742.04, 80.28,-526.02, 84.10,177.36,-16.79,19.10,0.00e+00,6.38e+00
2014,04,09,01,36,40.74,-1739.44, 99.80,-531.27, 84.09,176.72,-16.96,19.06,7.29e+00,1.27e+01
2014,04,09,01,37,22.98,-1729.00,165.65,-548.50, 84.06,174.53,-17.53,18.91,0.00e+00,6.37e+00
2014,04,09,01,37,24.23,-1728.65,167.60,-549.00, 84.06,174.46,-17.54,18.91,0.00e+00,6.37e+00
2014,04,09,01,37,25.48,-1728.30,169.54,-549.49, 84.06,174.40,-17.56,18.90,7.31e+00,1.27e+01
2014,04,09,01,37,37.98,-1724.68,188.98,-554.43, 84.04,173.75,-17.72,18.86,0.00e+00,6.37e+00
2014,04,09,01,38,20.23,-1710.83,254.50,-570.58, 83.94,171.54,-18.26,18.71,7.35e+00,1.27e+01
2014,04,09,01,38,21.48,-1710.38,256.43,-571.04, 83.93,171.47,-18.27,18.71,7.35e+00,1.27e+01
2014,04,09,01,38,22.73,-1709.93,258.37,-571.51, 83.93,171.41,-18.29,18.70,7.35e+00,1.27e+01
2014,04,09,01,38,35.23,-1705.31,277.68,-576.11, 83.89,170.75,-18.44,18.66,7.36e+00,1.27e+01
2014,04,09,01,39,17.47,-1688.09,342.65,-591.14, 83.73,168.53,-18.94,18.51,0.00e+00,6.34e+00
2014,04,09,01,39,18.72,-1687.54,344.57,-591.57, 83.72,168.46,-18.96,18.51,2.98e+01,2.02e+01
2014,04,09,01,39,19.97,-1686.99,346.49,-592.00, 83.72,168.39,-18.97,18.50,7.40e+00,1.27e+01
2014,04,09,01,39,32.47,-1681.38,365.61,-596.27, 83.66,167.73,-19.11,18.46,7.41e+00,1.27e+01
2014,04,09,01,40,14.72,-1660.83,429.90,-610.12, 83.43,165.49,-19.58,18.31,7.46e+00,1.27e+01
2014,04,09,01,40,15.97,-1660.19,431.80,-610.52, 83.42,165.42,-19.59,18.31,5.23e+01,2.56e+01
2014,04,09,01,40,17.22,-1659.54,433.69,-610.92, 83.42,165.35,-19.60,18.30,4.12e+01,2.31e+01
2014,04,09,01,40,29.72,-1652.95,452.58,-614.83, 83.34,164.69,-19.74,18.26,4.12e+01,2.31e+01
2014,04,09,01,41,11.96,-1629.13,515.98,-627.48, 83.05,162.43,-20.16,18.11,5.24e+01,2.57e+01
2014,04,09,01,41,13.21,-1628.39,517.85,-627.84, 83.04,162.36,-20.17,18.10,4.13e+01,2.32e+01
2014,04,09,01,41,14.46,-1627.65,519.71,-628.20, 83.03,162.29,-20.19,18.10,8.62e+01,3.22e+01
2014,04,09,01,41,26.96,-1620.10,538.32,-631.76, 82.94,161.62,-20.31,18.05,8.63e+01,3.22e+01
2014,04,09,01,42,9.20,-1593.06,600.68,-643.17, 82.58,159.34,-20.70,17.90,1.31e+02,3.92e+01
2014,04,09,01,42,10.45,-1592.23,602.51,-643.50, 82.57,159.27,-20.71,17.90,6.40e+01,2.81e+01
2014,04,09,01,42,11.70,-1591.39,604.35,-643.82, 82.56,159.21,-20.72,17.89,6.40e+01,2.81e+01
2014,04,09,01,42,24.20,-1582.90,622.62,-647.00, 82.45,158.53,-20.83,17.85,6.40e+01,2.81e+01
2014,04,09,01,43,6.45,-1552.72,683.78,-657.15, 82.03,156.23,-21.17,17.70,1.20e+02,3.76e+01
2014,04,09,01,43,7.70,-1551.79,685.58,-657.43, 82.02,156.16,-21.18,17.69,1.54e+02,4.24e+01
2014,04,09,01,43,8.95,-1550.86,687.37,-657.72, 82.01,156.10,-21.19,17.69,1.20e+02,3.76e+01
2014,04,09,01,43,21.45,-1541.46,705.26,-660.52, 81.88,155.41,-21.29,17.64,9.79e+01,3.42e+01
2014,04,09,01,44,3.69,-1508.22,765.03,-669.36, 81.40,153.10,-21.59,17.49,7.55e+01,3.03e+01
2014,04,09,01,44,4.94,-1507.20,766.79,-669.61, 81.39,153.04,-21.60,17.48,6.43e+01,2.82e+01
2014,04,09,01,44,6.19,-1506.18,768.54,-669.86, 81.37,152.97,-21.61,17.48,1.66e+02,4.39e+01
2014,04,09,01,44,18.69,-1495.88,785.99,-672.27, 81.22,152.28,-21.69,17.43,1.43e+02,4.09e+01
2014,04,09,01,45,0.94,-1459.65,844.24,-679.80, 80.69,149.96,-21.96,17.28,1.10e+02,3.60e+01
2014,04,09,01,45,2.19,-1458.54,845.94,-680.00, 80.67,149.89,-21.96,17.27,2.00e+02,4.80e+01
2014,04,09,01,45,3.44,-1457.44,847.65,-680.21, 80.65,149.82,-21.97,17.27,1.44e+02,4.09e+01
2014,04,09,01,45,15.94,-1446.27,864.62,-682.23, 80.49,149.13,-22.04,17.22,1.32e+02,3.94e+01
2014,04,09,01,45,58.18,-1407.17,921.16,-688.41, 79.89,146.79,-22.26,17.07,2.80e+02,5.65e+01
2014,04,09,01,45,59.43,-1405.98,922.81,-688.58, 79.87,146.72,-22.27,17.06,1.21e+02,3.78e+01
2014,04,09,01,46,0.68,-1404.79,924.46,-688.74, 79.86,146.65,-22.27,17.06,6.47e+01,2.82e+01
