Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,04,04,11,45,45.42,1206.27,-1222.25,433.36, 33.70,-45.38,14.16, 0.52,2.34e+04,2.63e+03
2014,04,04,11,45,46.67,1204.99,-1223.80,432.75, 33.74,-45.44,14.14, 0.52,2.01e+04,2.44e+03
2014,04,04,11,45,47.92,1203.71,-1225.34,432.15, 33.79,-45.51,14.12, 0.51,2.13e+04,2.51e+03
2014,04,04,11,46,26.92,1162.95,-1272.66,412.89, 35.34,-47.58,13.47, 0.38,2.31e+04,2.62e+03
2014,04,04,11,46,42.66,1146.05,-1291.28,404.96, 35.97,-48.41,13.20, 0.32,2.01e+04,2.45e+03
2014,04,04,11,46,43.91,1144.70,-1292.75,404.33, 36.02,-48.48,13.18, 0.32,2.08e+04,2.48e+03
2014,04,04,11,46,45.16,1143.34,-1294.21,403.70, 36.07,-48.54,13.16, 0.31,2.01e+04,2.45e+03
2014,04,04,11,47,24.16,1100.31,-1339.00,383.64, 37.64,-50.59,12.48, 0.18,2.08e+04,2.49e+03
2014,04,04,11,47,39.90,1082.52,-1356.57,375.40, 38.28,-51.41,12.21, 0.12,1.99e+04,2.43e+03
2014,04,04,11,47,41.15,1081.09,-1357.95,374.74, 38.33,-51.48,12.18, 0.12,1.84e+04,2.34e+03
2014,04,04,11,47,42.40,1079.67,-1359.33,374.08, 38.38,-51.54,12.16, 0.11,1.39e+04,2.03e+03
2014,04,04,11,48,21.40,1034.49,-1401.47,353.28, 39.98,-53.57,11.46,23.98,1.96e+04,2.42e+03
2014,04,04,11,48,37.15,1015.84,-1417.96,344.75, 40.63,-54.38,11.18,23.92,1.57e+04,2.16e+03
2014,04,04,11,48,38.40,1014.35,-1419.25,344.07, 40.68,-54.45,11.16,23.92,2.05e+04,2.48e+03
