Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,01,12,18,25,11.38,1466.94,904.70,-480.67, 51.86,31.66,-15.58,11.34,2.27e+03,1.55e+02
2014,01,12,18,25,12.63,1468.11,903.07,-480.11, 51.84,31.60,-15.57,11.34,2.20e+03,1.52e+02
2014,01,12,18,25,31.38,1485.32,878.48,-471.63, 51.55,30.60,-15.29,11.27,2.39e+03,1.59e+02
2014,01,12,18,25,32.63,1486.45,876.83,-471.06, 51.53,30.54,-15.27,11.26,2.20e+03,1.52e+02
2014,01,12,18,25,51.37,1503.18,851.97,-462.43, 51.24,29.54,-14.98,11.20,2.37e+03,1.58e+02
2014,01,12,18,25,52.62,1504.28,850.30,-461.85, 51.22,29.48,-14.96,11.19,2.71e+03,1.69e+02
2014,01,12,18,26,11.37,1520.53,825.15,-453.07, 50.93,28.49,-14.68,11.13,2.33e+03,1.57e+02
2014,01,12,18,26,12.62,1521.59,823.46,-452.48, 50.92,28.42,-14.66,11.12,2.59e+03,1.66e+02
2014,01,12,18,26,31.37,1537.35,798.04,-443.55, 50.63,27.43,-14.36,11.06,2.54e+03,1.64e+02
2014,01,12,18,26,32.62,1538.38,796.34,-442.95, 50.61,27.37,-14.34,11.05,2.76e+03,1.71e+02
2014,01,12,18,26,51.37,1553.64,770.66,-433.88, 50.33,26.38,-14.05,10.99,2.18e+03,1.52e+02
2014,01,12,18,26,52.62,1554.64,768.94,-433.27, 50.31,26.32,-14.03,10.98,2.73e+03,1.70e+02
2014,01,12,18,27,11.37,1569.40,743.02,-424.06, 50.03,25.33,-13.72,10.92,2.66e+03,1.68e+02
2014,01,12,18,27,12.62,1570.36,741.28,-423.44, 50.01,25.27,-13.70,10.91,2.15e+03,1.51e+02
2014,01,12,18,27,31.37,1584.61,715.11,-414.09, 49.73,24.29,-13.40,10.85,2.42e+03,1.60e+02
2014,01,12,18,27,32.62,1585.54,713.36,-413.46, 49.72,24.22,-13.38,10.84,2.37e+03,1.58e+02
2014,01,12,18,27,51.36,1599.27,686.98,-403.99, 49.44,23.25,-13.07,10.78,2.13e+03,1.50e+02
2014,01,12,18,27,52.61,1600.17,685.21,-403.35, 49.42,23.18,-13.05,10.77,2.23e+03,1.54e+02
2014,01,12,18,28,11.36,1613.38,658.59,-393.74, 49.15,22.21,-12.73,10.71,2.39e+03,1.59e+02
2014,01,12,18,28,12.61,1614.25,656.81,-393.10, 49.14,22.14,-12.71,10.70,2.54e+03,1.64e+02
2014,01,12,18,28,31.36,1626.94,629.97,-383.36, 48.87,21.17,-12.39,10.64,2.41e+03,1.60e+02
2014,01,12,18,28,32.61,1627.77,628.18,-382.71, 48.85,21.10,-12.37,10.63,2.64e+03,1.67e+02
2014,01,12,18,28,51.36,1639.93,601.14,-372.85, 48.59,20.13,-12.05,10.57,2.45e+03,1.61e+02
2014,01,12,18,28,52.61,1640.72,599.33,-372.18, 48.57,20.07,-12.03,10.57,2.23e+03,1.54e+02
2014,01,12,18,29,11.36,1652.36,572.09,-362.20, 48.31,19.10,-11.70,10.50,2.92e+03,1.76e+02
2014,01,12,18,29,12.61,1653.11,570.27,-361.53, 48.29,19.03,-11.68,10.50,2.39e+03,1.59e+02
2014,01,12,18,29,31.36,1664.21,542.85,-351.44, 48.04,18.07,-11.35,10.43,2.94e+03,1.77e+02
2014,01,12,18,29,32.61,1664.93,541.02,-350.76, 48.02,18.00,-11.33,10.43,2.62e+03,1.67e+02
