Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,03,25,12,41,30.97,-918.33,-1515.65,-282.41, 57.12,-121.21,-9.05,11.35,0.00e+00,   NaN
2014,03,25,12,41,32.22,-920.04,-1514.73,-281.67, 57.09,-121.27,-9.03,11.35,0.00e+00,   NaN
2014,03,25,12,41,33.47,-921.75,-1513.80,-280.92, 57.07,-121.34,-9.01,11.35,0.00e+00,   NaN
2014,03,25,12,41,52.22,-947.21,-1499.66,-269.69, 56.74,-122.28,-8.65,11.28,0.00e+00,   NaN
2014,03,25,12,42,28.21,-995.27,-1471.27,-247.92, 56.11,-124.08,-7.95,11.16,0.00e+00,   NaN
2014,03,25,12,42,29.46,-996.92,-1470.26,-247.16, 56.09,-124.14,-7.92,11.16,0.00e+00,   NaN
2014,03,25,12,42,30.71,-998.57,-1469.24,-246.40, 56.07,-124.20,-7.90,11.16,0.00e+00,   NaN
2014,03,25,12,42,49.46,-1023.14,-1453.74,-234.93, 55.75,-125.14,-7.53,11.09,3.50e+02,4.25e+02
2014,03,25,12,43,25.45,-1069.43,-1422.77,-212.74, 55.14,-126.93,-6.82,10.97,3.87e+02,4.49e+02
2014,03,25,12,43,26.70,-1071.01,-1421.67,-211.96, 55.12,-126.99,-6.79,10.97,0.00e+00,3.95e+02
2014,03,25,12,43,27.95,-1072.60,-1420.56,-211.19, 55.10,-127.05,-6.77,10.97,3.10e+02,4.46e+02
2014,03,25,12,43,46.70,-1096.20,-1403.75,-199.52, 54.80,-127.99,-6.39,10.90,6.71e+02,4.47e+02
2014,03,25,12,44,22.70,-1140.59,-1370.27,-176.96, 54.22,-129.77,-5.67,10.79,3.32e+02,4.40e+02
2014,03,25,12,44,23.95,-1142.11,-1369.08,-176.17, 54.20,-129.84,-5.64,10.78,9.25e+01,4.24e+02
