Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,03,09,15,43,25.04, 31.98,-1714.10,522.19, 54.76,-88.93,16.94, 0.64,1.22e+04,1.87e+03
2014,03,09,15,43,26.29, 29.98,-1714.32,521.68, 54.79,-89.00,16.92, 0.63,1.25e+04,1.89e+03
2014,03,09,15,43,27.54, 27.97,-1714.55,521.16, 54.82,-89.07,16.91, 0.63,1.28e+04,1.92e+03
2014,03,09,15,44,6.54,-34.56,-1720.39,504.71, 55.83,-91.15,16.35, 0.49,1.60e+04,2.14e+03
2014,03,09,15,44,22.29,-59.81,-1722.12,497.88, 56.24,-91.99,16.12, 0.43,1.80e+04,2.28e+03
2014,03,09,15,44,23.54,-61.81,-1722.24,497.34, 56.28,-92.06,16.10, 0.43,1.54e+04,2.11e+03
2014,03,09,15,44,24.79,-63.81,-1722.36,496.79, 56.31,-92.12,16.08, 0.43,1.69e+04,2.20e+03
2014,03,09,15,45,3.79,-126.26,-1724.92,479.39, 57.35,-94.19,15.49, 0.29,1.28e+04,1.92e+03
2014,03,09,15,45,19.52,-151.42,-1725.32,472.19, 57.77,-95.02,15.25, 0.23,1.46e+04,2.05e+03
2014,03,09,15,45,20.77,-153.41,-1725.34,471.62, 57.80,-95.08,15.23, 0.23,1.84e+04,2.30e+03
2014,03,09,15,45,22.02,-155.41,-1725.35,471.04, 57.83,-95.15,15.21, 0.22,1.69e+04,2.21e+03
2014,03,09,15,46,1.02,-217.59,-1724.63,452.74, 58.89,-97.19,14.60, 0.09,1.55e+04,2.12e+03
2014,03,09,15,46,16.77,-242.61,-1723.70,445.19, 59.32,-98.01,14.35, 0.03,1.61e+04,2.16e+03
2014,03,09,15,46,18.02,-244.59,-1723.62,444.58, 59.36,-98.08,14.33, 0.03,1.08e+04,1.77e+03
