Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,01,11,37,7.90,1711.26,-250.52,459.67, 52.14,-8.33,14.88, 0.55,0.00e+00,   NaN
2014,04,01,11,37,9.15,1711.17,-252.51,459.09, 52.19,-8.39,14.86, 0.54,0.00e+00,   NaN
2014,04,01,11,37,10.40,1711.08,-254.51,458.50, 52.24,-8.46,14.84, 0.54,0.00e+00,   NaN
2014,04,01,11,37,29.15,1709.46,-284.37,449.62, 52.93,-9.44,14.54, 0.47,0.00e+00,   NaN
2014,04,01,11,38,5.14,1704.90,-341.43,432.20, 54.27,-11.32,13.96, 0.35,0.00e+00,   NaN
2014,04,01,11,38,6.39,1704.71,-343.41,431.59, 54.31,-11.39,13.94, 0.34,0.00e+00,   NaN
2014,04,01,11,38,7.64,1704.51,-345.38,430.98, 54.36,-11.45,13.92, 0.34,0.00e+00,   NaN
2014,04,01,11,38,26.39,1701.32,-374.95,421.69, 55.06,-12.43,13.61, 0.27,2.36e+03,4.31e+02
2014,04,01,11,39,2.38,1693.75,-431.38,403.52, 56.40,-14.29,13.00, 0.15,1.84e+03,3.94e+02
2014,04,01,11,39,3.63,1693.46,-433.33,402.88, 56.45,-14.35,12.98, 0.14,2.49e+03,4.44e+02
2014,04,01,11,39,4.88,1693.16,-435.29,402.24, 56.49,-14.42,12.96, 0.14,2.42e+03,4.39e+02
2014,04,01,11,39,23.63,1688.40,-464.48,392.59, 57.20,-15.38,12.64, 0.08,1.77e+03,3.91e+02
2014,04,01,11,39,59.63,1677.86,-520.15,373.71, 58.55,-17.22,12.01,23.95,2.17e+03,4.23e+02
2014,04,01,11,40,0.88,1677.46,-522.07,373.05, 58.59,-17.29,11.99,23.95,1.39e+03,3.59e+02
2014,04,01,11,40,2.13,1677.06,-523.99,372.39, 58.64,-17.35,11.97,23.94,9.97e+02,3.22e+02
2014,04,01,11,40,20.88,1670.77,-552.74,362.38, 59.35,-18.31,11.64,23.88,1.95e+03,4.11e+02
