Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,04,04,06,06,33.66,1255.01,-1177.09,428.96, 35.90,-43.17,14.00, 0.48,0.00e+00,   NaN
2014,04,04,06,06,34.91,1253.79,-1178.69,428.35, 35.95,-43.23,13.98, 0.47,0.00e+00,   NaN
2014,04,04,06,06,36.16,1252.57,-1180.27,427.74, 36.00,-43.30,13.96, 0.47,0.00e+00,   NaN
2014,04,04,06,06,54.91,1234.11,-1203.91,418.49, 36.74,-44.29,13.64, 0.40,0.00e+00,   NaN
2014,04,04,06,07,30.90,1197.60,-1248.24,400.36, 38.16,-46.19,13.03, 0.28,0.00e+00,   NaN
2014,04,04,06,07,32.15,1196.31,-1249.75,399.73, 38.21,-46.25,13.01, 0.27,0.00e+00,   NaN
2014,04,04,06,07,33.40,1195.01,-1251.26,399.09, 38.26,-46.32,12.99, 0.27,0.00e+00,   NaN
2014,04,04,06,07,52.15,1175.40,-1273.74,389.45, 39.01,-47.30,12.66, 0.20,4.31e+03,5.61e+02
2014,04,04,06,08,28.15,1136.72,-1315.79,370.61, 40.46,-49.18,12.03, 0.08,4.17e+03,5.51e+02
2014,04,04,06,08,29.40,1135.36,-1317.22,369.95, 40.51,-49.24,12.01, 0.07,3.92e+03,5.36e+02
2014,04,04,06,08,30.65,1133.99,-1318.65,369.28, 40.56,-49.31,11.99, 0.07,3.15e+03,4.89e+02
2014,04,04,06,08,49.40,1113.28,-1339.91,359.29, 41.32,-50.28,11.65, 0.01,4.29e+03,5.61e+02
2014,04,04,06,09,25.39,1072.59,-1379.55,339.80, 42.79,-52.14,11.00,23.88,3.63e+03,5.28e+02
2014,04,04,06,09,26.64,1071.15,-1380.90,339.11, 42.84,-52.20,10.98,23.88,3.18e+03,5.00e+02
2014,04,04,06,09,27.89,1069.72,-1382.24,338.43, 42.89,-52.26,10.96,23.87,2.79e+03,4.75e+02
2014,04,04,06,09,46.64,1047.99,-1402.22,328.11, 43.65,-53.23,10.62,23.81,2.72e+03,4.64e+02
2014,04,04,06,10,22.64,1005.37,-1439.37,308.01, 45.13,-55.07, 9.95,23.69,2.83e+03,4.77e+02
2014,04,04,06,10,23.89,1003.87,-1440.63,307.31, 45.18,-55.13, 9.93,23.68,3.22e+03,5.02e+02
2014,04,04,06,10,25.14,1002.37,-1441.89,306.61, 45.24,-55.19, 9.90,23.68,3.41e+03,5.15e+02
