Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),He Abundance (/cc),STD (/cc)
2014,02,14,08,49,11.07,1727.30,-127.16,-414.34, 43.45,-4.21,-13.45,11.37,1.42e+03,6.33e+02
2014,02,14,08,49,12.32,1727.30,-129.15,-413.69, 43.43,-4.28,-13.43,11.37,5.70e+02,4.01e+02
2014,02,14,08,49,13.57,1727.29,-131.13,-413.04, 43.42,-4.34,-13.41,11.37,8.52e+02,4.90e+02
2014,02,14,08,49,52.57,1725.84,-192.89,-392.35, 42.96,-6.38,-12.73,11.23,8.52e+02,4.90e+02
2014,02,14,08,50,8.31,1724.61,-217.74,-383.86, 42.78,-7.20,-12.45,11.18,8.53e+02,4.90e+02
2014,02,14,08,50,9.56,1724.50,-219.71,-383.18, 42.77,-7.26,-12.43,11.17,1.71e+03,6.95e+02
2014,02,14,08,50,10.81,1724.38,-221.69,-382.50, 42.75,-7.33,-12.41,11.17,1.14e+03,5.67e+02
2014,02,14,08,50,49.81,1719.57,-283.04,-361.07, 42.32,-9.35,-11.71,11.03,2.86e+03,8.98e+02
2014,02,14,08,51,5.56,1716.98,-307.71,-352.28, 42.16,-10.16,-11.42,10.98,8.54e+02,4.91e+02
2014,02,14,08,51,6.81,1716.76,-309.67,-351.58, 42.14,-10.23,-11.39,10.97,1.14e+03,5.68e+02
2014,02,14,08,51,8.06,1716.54,-311.63,-350.87, 42.13,-10.29,-11.37,10.97,0.00e+00,0.00e+00
2014,02,14,08,51,47.06,1708.38,-372.40,-328.75, 41.73,-12.30,-10.65,10.84,1.15e+03,5.69e+02
2014,02,14,08,52,2.80,1704.44,-396.79,-319.69, 41.58,-13.10,-10.35,10.78,1.72e+03,6.98e+02
2014,02,14,08,52,4.05,1704.11,-398.72,-318.97, 41.56,-13.17,-10.33,10.78,1.43e+03,6.36e+02
2014,02,14,08,52,5.30,1703.78,-400.66,-318.25, 41.55,-13.23,-10.31,10.77,5.73e+02,4.03e+02
2014,02,14,08,52,44.30,1692.28,-460.68,-295.49, 41.19,-15.23,-9.56,10.64,2.84e+02,2.84e+02
2014,02,14,08,53,0.04,1687.01,-484.73,-286.20, 41.04,-16.03,-9.26,10.59,5.75e+02,4.04e+02
2014,02,14,08,53,1.29,1686.57,-486.64,-285.46, 41.03,-16.09,-9.24,10.58,2.84e+02,2.84e+02
2014,02,14,08,53,2.54,1686.13,-488.54,-284.72, 41.02,-16.16,-9.21,10.58,1.72e+03,7.00e+02
2014,02,14,08,53,41.54,1671.33,-547.63,-261.40, 40.69,-18.14,-8.45,10.45,1.44e+03,6.39e+02
2014,02,14,08,53,57.29,1664.72,-571.30,-251.88, 40.56,-18.94,-8.14,10.39,2.31e+03,8.10e+02
2014,02,14,08,53,58.54,1664.18,-573.17,-251.12, 40.55,-19.00,-8.12,10.39,2.31e+03,8.10e+02
2014,02,14,08,53,59.79,1663.64,-575.04,-250.36, 40.54,-19.07,-8.10,10.38,2.85e+02,2.85e+02
2014,02,14,08,54,38.79,1645.58,-633.03,-226.54, 40.23,-21.04,-7.32,10.25,8.63e+02,4.96e+02
2014,02,14,08,54,54.53,1637.66,-656.20,-216.84, 40.12,-21.84,-7.01,10.20,8.63e+02,4.96e+02
2014,02,14,08,54,55.78,1637.02,-658.04,-216.07, 40.11,-21.90,-6.98,10.20,1.44e+03,6.41e+02
2014,02,14,08,54,57.03,1636.37,-659.87,-215.30, 40.10,-21.96,-6.96,10.19,1.73e+03,7.04e+02
2014,02,14,08,55,36.03,1615.10,-716.60,-191.05, 39.83,-23.93,-6.17,10.06,8.65e+02,4.97e+02
2014,02,14,08,55,51.78,1605.89,-739.24,-181.18, 39.73,-24.72,-5.85,10.01,1.16e+03,5.76e+02
