Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,28,10,27,18.07,1608.41,641.46,540.86, 76.71,21.74,17.35, 0.52,9.75e+00,1.10e+01
2014,02,28,10,27,19.32,1609.35,639.68,540.38, 76.77,21.68,17.33, 0.52,0.00e+00,3.06e+00
2014,02,28,10,27,20.57,1610.29,637.90,539.89, 76.83,21.61,17.31, 0.51,0.00e+00,3.08e+00
2014,02,28,10,27,33.07,1619.54,620.06,535.01, 77.43,20.95,17.15, 0.47,3.12e+01,1.88e+01
2014,02,28,10,28,15.32,1649.26,559.18,518.00, 79.48,18.73,16.56, 0.32,0.00e+00,3.67e+00
2014,02,28,10,28,16.57,1650.10,557.37,517.48, 79.54,18.66,16.55, 0.32,0.00e+00,3.69e+00
2014,02,28,10,28,17.82,1650.94,555.55,516.97, 79.60,18.60,16.53, 0.31,0.00e+00,3.70e+00
2014,02,28,10,28,30.32,1659.23,537.37,511.77, 80.21,17.95,16.35, 0.27,9.26e+00,1.13e+01
2014,02,28,10,29,12.56,1685.65,475.41,493.75, 82.27,15.75,15.74, 0.12,0.00e+00,4.21e+00
2014,02,28,10,29,13.81,1686.39,473.57,493.21, 82.34,15.69,15.73, 0.12,8.97e+00,1.14e+01
2014,02,28,10,29,15.06,1687.13,471.72,492.66, 82.40,15.62,15.71, 0.11,0.00e+00,4.23e+00
2014,02,28,10,29,27.56,1694.44,453.24,487.18, 83.01,14.98,15.52, 0.07,0.00e+00,4.34e+00
2014,02,28,10,30,9.81,1717.52,390.35,468.19, 85.09,12.80,14.89,23.92,0.00e+00,4.69e+00
2014,02,28,10,30,11.06,1718.17,388.48,467.61, 85.15,12.74,14.87,23.92,8.59e+00,1.16e+01
2014,02,28,10,30,12.31,1718.81,386.61,467.04, 85.21,12.68,14.85,23.92,1.95e+01,1.59e+01
2014,02,28,10,30,24.81,1725.12,367.88,461.28, 85.83,12.04,14.66,23.87,0.00e+00,4.80e+00
2014,02,28,10,31,7.05,1744.81,304.25,441.39, 87.91, 9.89,13.99,23.73,8.23e+00,1.18e+01
2014,02,28,10,31,8.30,1745.36,302.36,440.79, 87.97, 9.83,13.97,23.73,0.00e+00,5.13e+00
2014,02,28,10,31,9.55,1745.90,300.47,440.19, 88.03, 9.77,13.95,23.72,1.92e+01,1.60e+01
2014,02,28,10,31,22.05,1751.20,281.55,434.17, 88.65, 9.13,13.75,23.68,0.00e+00,5.23e+00
2014,02,28,10,32,4.30,1767.47,217.33,413.41, 90.74, 7.01,13.07,23.54,0.00e+00,5.53e+00
2014,02,28,10,32,5.55,1767.91,215.42,412.79, 90.80, 6.95,13.05,23.53,1.88e+01,1.62e+01
2014,02,28,10,32,6.80,1768.35,213.52,412.17, 90.86, 6.88,13.03,23.53,0.00e+00,5.54e+00
2014,02,28,10,32,19.30,1772.63,194.45,405.90, 91.48, 6.26,12.82,23.49,0.00e+00,5.63e+00
2014,02,28,10,33,1.54,1785.45,129.85,384.36, 93.56, 4.16,12.12,23.35,0.00e+00,5.90e+00
2014,02,28,10,33,2.79,1785.79,127.93,383.71, 93.62, 4.10,12.10,23.34,1.85e+01,1.64e+01
2014,02,28,10,33,4.04,1786.12,126.01,383.07, 93.68, 4.04,12.08,23.34,0.00e+00,5.92e+00
2014,02,28,10,33,16.54,1789.38,106.85,376.58, 94.30, 3.42,11.86,23.30,0.00e+00,6.00e+00
2014,02,28,10,33,58.78,1798.72, 42.02,354.30, 96.37, 1.34,11.14,23.16,0.00e+00,6.26e+00
2014,02,28,10,34,0.03,1798.96, 40.10,353.63, 96.43, 1.28,11.12,23.15,7.11e+00,1.25e+01
2014,02,28,10,34,1.28,1799.20, 38.17,352.97, 96.49, 1.22,11.10,23.15,0.00e+00,6.28e+00
2014,02,28,10,34,13.78,1801.43, 18.97,346.27, 97.10, 0.60,10.88,23.11,0.00e+00,6.35e+00
2014,02,28,10,34,56.03,1807.29,-45.94,323.31, 99.16,-1.46,10.14,22.97,1.78e+01,1.67e+01
2014,02,28,10,34,57.28,1807.43,-47.86,322.62, 99.22,-1.52,10.12,22.97,0.00e+00,6.61e+00
2014,02,28,10,34,58.53,1807.56,-49.78,321.94, 99.28,-1.58,10.10,22.96,6.74e+00,1.27e+01
2014,02,28,10,35,11.03,1808.76,-68.98,315.05, 99.88,-2.18, 9.87,22.92,0.00e+00,6.69e+00
2014,02,28,10,35,53.27,1811.14,-133.77,291.49,101.92,-4.22, 9.12,22.79,0.00e+00,6.94e+00
2014,02,28,10,35,54.52,1811.18,-135.68,290.78,101.98,-4.28, 9.10,22.78,6.39e+00,1.29e+01
2014,02,28,10,35,55.77,1811.20,-137.60,290.08,102.04,-4.34, 9.07,22.78,0.00e+00,6.95e+00
2014,02,28,10,36,8.27,1811.37,-156.74,283.02,102.64,-4.95, 8.85,22.74,0.00e+00,7.02e+00
2014,02,28,10,36,50.52,1810.29,-221.27,258.91,104.65,-6.97, 8.08,22.61,6.03e+00,1.31e+01
2014,02,28,10,36,51.77,1810.22,-223.17,258.19,104.71,-7.03, 8.06,22.60,0.00e+00,7.26e+00
2014,02,28,10,36,53.02,1810.15,-225.08,257.47,104.77,-7.09, 8.03,22.60,0.00e+00,7.27e+00
2014,02,28,10,37,5.52,1809.29,-244.11,250.26,105.36,-7.68, 7.81,22.56,0.00e+00,7.33e+00
2014,02,28,10,37,47.76,1804.76,-308.18,225.66,107.34,-9.69, 7.03,22.42,0.00e+00,7.56e+00
