Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,04,07,09,32,37.97,238.89,-1711.00,420.82, 40.71,-82.05,13.69, 0.44,8.57e+00,1.15e+01
2014,04,07,09,32,39.22,236.96,-1711.47,420.19, 40.76,-82.12,13.67, 0.44,1.94e+01,1.57e+01
2014,04,07,09,32,40.47,235.03,-1711.94,419.55, 40.80,-82.18,13.65, 0.43,8.56e+00,1.15e+01
2014,04,07,09,32,52.97,215.69,-1716.51,413.16, 41.26,-82.84,13.43, 0.39,0.00e+00,4.63e+00
2014,04,07,09,33,35.22,150.13,-1730.22,391.14, 42.82,-85.04,12.69, 0.24,0.00e+00,4.82e+00
2014,04,07,09,33,36.47,148.19,-1730.58,390.47, 42.87,-85.11,12.67, 0.24,1.92e+01,1.58e+01
2014,04,07,09,33,37.72,146.25,-1730.94,389.81, 42.91,-85.17,12.65, 0.24,0.00e+00,4.83e+00
2014,04,07,09,33,50.22,126.80,-1734.44,383.17, 43.38,-85.82,12.43, 0.19,8.29e+00,1.16e+01
2014,04,07,09,34,32.46, 60.96,-1744.48,360.34, 44.95,-88.00,11.66, 0.05,0.00e+00,5.07e+00
2014,04,07,09,34,33.71, 59.01,-1744.74,359.66, 45.00,-88.06,11.64, 0.04,0.00e+00,5.08e+00
2014,04,07,09,34,34.96, 57.06,-1744.99,358.97, 45.05,-88.13,11.62, 0.04,8.13e+00,1.17e+01
2014,04,07,09,34,47.46, 37.55,-1747.40,352.10, 45.51,-88.77,11.39,24.00,0.00e+00,5.14e+00
2014,04,07,09,35,29.70,-28.40,-1753.77,328.53, 47.10,-90.93,10.61,23.85,0.00e+00,5.32e+00
2014,04,07,09,35,30.95,-30.35,-1753.92,327.82, 47.15,-90.99,10.59,23.85,0.00e+00,5.32e+00
2014,04,07,09,35,32.20,-32.30,-1754.06,327.11, 47.19,-91.05,10.56,23.84,1.88e+01,1.60e+01
2014,04,07,09,35,44.70,-51.81,-1755.38,320.03, 47.67,-91.69,10.33,23.80,0.00e+00,5.38e+00
2014,04,07,09,36,26.95,-117.69,-1758.07,295.78, 49.26,-93.83, 9.53,23.66,0.00e+00,5.55e+00
2014,04,07,09,36,28.20,-119.64,-1758.11,295.05, 49.31,-93.89, 9.51,23.66,0.00e+00,5.56e+00
2014,04,07,09,36,29.45,-121.58,-1758.15,294.33, 49.36,-93.96, 9.48,23.65,0.00e+00,5.56e+00
2014,04,07,09,36,41.95,-141.04,-1758.38,287.05, 49.83,-94.59, 9.24,23.61,0.00e+00,5.61e+00
2014,04,07,09,37,24.19,-206.64,-1757.40,262.20, 51.43,-96.71, 8.43,23.47,0.00e+00,5.78e+00
2014,04,07,09,37,25.44,-208.57,-1757.33,261.46, 51.47,-96.77, 8.40,23.46,0.00e+00,5.78e+00
2014,04,07,09,37,26.69,-210.51,-1757.26,260.71, 51.52,-96.83, 8.38,23.46,0.00e+00,5.79e+00
2014,04,07,09,37,39.19,-229.86,-1756.40,253.27, 51.99,-97.46, 8.14,23.42,0.00e+00,5.84e+00
2014,04,07,09,38,21.44,-295.02,-1751.76,227.88, 53.59,-99.56, 7.31,23.28,0.00e+00,6.00e+00
2014,04,07,09,38,22.69,-296.94,-1751.58,227.12, 53.64,-99.62, 7.29,23.27,1.82e+01,1.63e+01
2014,04,07,09,38,23.94,-298.86,-1751.40,226.36, 53.68,-99.68, 7.26,23.27,0.00e+00,6.01e+00
2014,04,07,09,38,36.44,-318.05,-1749.47,218.77, 54.15,-100.30, 7.01,23.23,2.88e+01,1.95e+01
2014,04,07,09,39,18.68,-382.56,-1741.20,192.92, 55.74,-102.39, 6.18,23.09,0.00e+00,6.22e+00
2014,04,07,09,39,19.93,-384.46,-1740.92,192.15, 55.79,-102.45, 6.15,23.09,7.05e+00,1.24e+01
2014,04,07,09,39,21.18,-386.36,-1740.63,191.38, 55.84,-102.51, 6.13,23.08,0.00e+00,6.23e+00
2014,04,07,09,39,33.68,-405.34,-1737.63,183.67, 56.30,-103.13, 5.88,23.04,7.00e+00,1.24e+01
2014,04,07,09,40,15.93,-469.05,-1725.76,157.43, 57.88,-105.21, 5.03,22.90,0.00e+00,6.43e+00
2014,04,07,09,40,17.18,-470.92,-1725.37,156.64, 57.93,-105.27, 5.01,22.90,1.78e+01,1.65e+01
2014,04,07,09,40,18.43,-472.80,-1724.98,155.86, 57.98,-105.33, 4.98,22.89,6.83e+00,1.25e+01
2014,04,07,09,40,30.93,-491.50,-1720.92,148.05, 58.44,-105.94, 4.73,22.85,0.00e+00,6.48e+00
2014,04,07,09,41,13.17,-554.21,-1705.50,121.50, 60.00,-108.00, 3.88,22.72,0.00e+00,6.64e+00
2014,04,07,09,41,14.42,-556.06,-1705.01,120.71, 60.05,-108.06, 3.85,22.71,0.00e+00,6.64e+00
2014,04,07,09,41,15.67,-557.90,-1704.51,119.92, 60.09,-108.12, 3.83,22.71,0.00e+00,6.64e+00
2014,04,07,09,41,28.17,-576.29,-1699.41,112.02, 60.55,-108.73, 3.57,22.67,0.00e+00,6.69e+00
2014,04,07,09,42,10.41,-637.84,-1680.50, 85.23, 62.10,-110.78, 2.71,22.53,0.00e+00,6.84e+00
2014,04,07,09,42,11.66,-639.65,-1679.90, 84.43, 62.14,-110.85, 2.69,22.53,0.00e+00,6.84e+00
2014,04,07,09,42,12.91,-641.45,-1679.30, 83.64, 62.19,-110.91, 2.66,22.52,0.00e+00,6.85e+00
2014,04,07,09,42,25.41,-659.47,-1673.17, 75.68, 62.64,-111.51, 2.41,22.48,0.00e+00,6.89e+00
2014,04,07,09,43,7.66,-719.71,-1650.83, 48.72, 64.16,-113.56, 1.55,22.35,1.72e+01,1.69e+01
2014,04,07,09,43,8.91,-721.48,-1650.14, 47.92, 64.20,-113.62, 1.52,22.34,1.72e+01,1.69e+01
2014,04,07,09,43,10.16,-723.24,-1649.43, 47.12, 64.25,-113.68, 1.50,22.34,0.00e+00,7.05e+00
2014,04,07,09,43,22.66,-740.85,-1642.30, 39.13, 64.69,-114.28, 1.24,22.30,0.00e+00,7.09e+00
2014,04,07,09,44,4.90,-799.59,-1616.61, 12.08, 66.18,-116.32, 0.38,22.16,0.00e+00,7.23e+00
2014,04,07,09,44,6.15,-801.31,-1615.81, 11.28, 66.23,-116.38, 0.36,22.16,0.00e+00,7.24e+00
