Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ne Abundance (/cc),STD (/cc)
2014,01,12,07,01,42.59,1358.21,1061.66,-484.86, 53.39,38.01,-15.71,11.38,0.00e+00,   NaN
2014,01,12,07,01,43.84,1359.54,1060.16,-484.31, 53.37,37.95,-15.69,11.38,0.00e+00,   NaN
2014,01,12,07,02,2.59,1379.37,1037.61,-475.97, 53.08,36.95,-15.42,11.31,0.00e+00,   NaN
2014,01,12,07,02,3.84,1380.67,1036.09,-475.41, 53.06,36.89,-15.40,11.30,0.00e+00,   NaN
2014,01,12,07,02,22.59,1400.05,1013.20,-466.92, 52.78,35.89,-15.12,11.24,0.00e+00,4.55e+02
2014,01,12,07,02,23.84,1401.33,1011.66,-466.35, 52.76,35.83,-15.10,11.23,0.00e+00,4.54e+02
2014,01,12,07,02,42.59,1420.26,988.44,-457.70, 52.47,34.84,-14.82,11.17,0.00e+00,5.03e+02
2014,01,12,07,02,43.84,1421.50,986.88,-457.12, 52.45,34.77,-14.80,11.16,0.00e+00,4.73e+02
2014,01,12,07,03,2.59,1439.97,963.35,-448.33, 52.17,33.78,-14.51,11.10,0.00e+00,4.64e+02
2014,01,12,07,03,3.84,1441.19,961.77,-447.74, 52.15,33.72,-14.49,11.09,0.00e+00,4.64e+02
2014,01,12,07,03,22.58,1459.18,937.93,-438.81, 51.87,32.73,-14.20,11.03,0.00e+00,4.63e+02
2014,01,12,07,03,23.83,1460.37,936.33,-438.21, 51.85,32.67,-14.18,11.02,4.86e+02,5.16e+02
2014,01,12,07,03,42.58,1477.90,912.18,-429.14, 51.57,31.68,-13.88,10.96,0.00e+00,4.65e+02
2014,01,12,07,03,43.83,1479.05,910.56,-428.53, 51.55,31.62,-13.86,10.95,0.00e+00,4.86e+02
2014,01,12,07,04,2.58,1496.11,886.11,-419.31, 51.27,30.64,-13.56,10.89,0.00e+00,4.54e+02
2014,01,12,07,04,3.83,1497.23,884.47,-418.69, 51.25,30.57,-13.54,10.88,0.00e+00,4.76e+02
2014,01,12,07,04,22.57,1513.79,859.75,-409.35, 50.98,29.59,-13.23,10.82,0.00e+00,4.57e+02
2014,01,12,07,04,23.82,1514.88,858.09,-408.72, 50.96,29.53,-13.21,10.81,5.45e+01,4.88e+02
2014,01,12,07,04,42.57,1530.96,833.08,-399.25, 50.68,28.55,-12.90,10.75,1.61e+02,5.05e+02
2014,01,12,07,04,43.82,1532.01,831.40,-398.61, 50.67,28.49,-12.88,10.74,1.54e+02,5.05e+02
2014,01,12,07,05,2.57,1547.60,806.12,-389.00, 50.40,27.51,-12.57,10.68,0.00e+00,4.82e+02
2014,01,12,07,05,3.82,1548.62,804.42,-388.36, 50.38,27.45,-12.55,10.67,0.00e+00,4.74e+02
2014,01,12,07,05,22.57,1563.71,778.88,-378.63, 50.11,26.48,-12.23,10.61,0.00e+00,4.40e+02
2014,01,12,07,05,23.82,1564.69,777.17,-377.97, 50.09,26.41,-12.21,10.60,0.00e+00,4.73e+02
2014,01,12,07,05,42.57,1579.27,751.38,-368.12, 49.83,25.44,-11.89,10.54,1.38e+02,5.10e+02
2014,01,12,07,05,43.82,1580.23,749.65,-367.46, 49.81,25.38,-11.86,10.54,0.00e+00,4.73e+02
2014,01,12,07,06,2.57,1594.29,723.61,-357.49, 49.55,24.41,-11.54,10.47,0.00e+00,4.97e+02
2014,01,12,07,06,3.82,1595.21,721.87,-356.82, 49.53,24.35,-11.52,10.47,0.00e+00,4.55e+02
2014,01,12,07,06,22.56,1608.75,695.61,-346.74, 49.27,23.38,-11.19,10.40,0.00e+00,5.15e+02
2014,01,12,07,06,23.81,1609.64,693.85,-346.06, 49.25,23.32,-11.17,10.40,2.05e+02,5.37e+02
2014,01,12,07,06,42.56,1622.67,667.35,-335.86, 49.00,22.36,-10.84,10.33,0.00e+00,4.88e+02
2014,01,12,07,06,43.81,1623.52,665.58,-335.18, 48.98,22.29,-10.81,10.33,0.00e+00,4.81e+02
2014,01,12,07,07,2.56,1636.02,638.86,-324.87, 48.73,21.33,-10.48,10.27,0.00e+00,4.88e+02
2014,01,12,07,07,3.81,1636.84,637.08,-324.18, 48.71,21.27,-10.46,10.26,2.56e+01,4.99e+02
2014,01,12,07,07,22.56,1648.81,610.16,-313.77, 48.46,20.31,-10.12,10.20,0.00e+00,5.00e+02
2014,01,12,07,07,23.81,1649.59,608.35,-313.07, 48.44,20.24,-10.10,10.19,0.00e+00,5.00e+02
2014,01,12,07,07,42.56,1661.02,581.24,-302.55, 48.20,19.29,-9.76,10.13,0.00e+00,5.10e+02
2014,01,12,07,07,43.81,1661.77,579.42,-301.85, 48.18,19.22,-9.73,10.13,7.38e+02,5.61e+02
2014,01,12,07,08,2.56,1672.66,552.11,-291.24, 47.94,18.27,-9.39,10.06,8.53e+02,5.90e+02
2014,01,12,07,08,3.81,1673.37,550.29,-290.53, 47.93,18.20,-9.37,10.06,3.41e+02,5.64e+02
2014,01,12,07,08,22.55,1683.72,522.82,-279.83, 47.69,17.25,-9.02,10.00,0.00e+00,4.59e+02
2014,01,12,07,08,23.80,1684.39,520.98,-279.11, 47.67,17.19,-9.00, 9.99,2.29e+02,5.21e+02
2014,01,12,07,08,42.55,1694.19,493.32,-268.32, 47.44,16.23,-8.65, 9.93,0.00e+00,5.07e+02
2014,01,12,07,08,43.80,1694.83,491.47,-267.59, 47.42,16.17,-8.62, 9.92,0.00e+00,5.11e+02
2014,01,12,07,09,2.55,1704.08,463.65,-256.71, 47.19,15.22,-8.27, 9.86,0.00e+00,4.99e+02
2014,01,12,07,09,3.80,1704.68,461.79,-255.98, 47.18,15.16,-8.25, 9.86,0.00e+00,5.37e+02
2014,01,12,07,09,22.55,1713.38,433.83,-245.02, 46.95,14.21,-7.89, 9.79,7.57e+01,5.19e+02
2014,01,12,07,09,23.80,1713.94,431.96,-244.28, 46.93,14.15,-7.87, 9.79,7.20e+00,5.15e+02
2014,01,12,07,09,42.55,1722.08,403.85,-233.24, 46.71,13.20,-7.51, 9.73,8.93e+02,5.80e+02
2014,01,12,07,09,43.80,1722.60,401.97,-232.50, 46.70,13.13,-7.49, 9.72,8.96e+02,5.80e+02
2014,01,12,07,10,2.55,1730.18,373.73,-221.38, 46.48,12.19,-7.13, 9.66,0.00e+00,5.39e+02
2014,01,12,07,10,3.80,1730.67,371.84,-220.64, 46.46,12.13,-7.10, 9.66,0.00e+00,5.37e+02
2014,01,12,07,10,22.54,1737.68,343.50,-209.45, 46.25,11.18,-6.74, 9.59,0.00e+00,5.21e+02
2014,01,12,07,10,23.79,1738.13,341.60,-208.71, 46.24,11.12,-6.72, 9.59,1.42e+02,5.40e+02
2014,01,12,07,10,42.54,1744.58,313.13,-197.45, 46.03,10.18,-6.36, 9.53,0.00e+00,5.30e+02
2014,01,12,07,10,43.79,1745.00,311.23,-196.69, 46.01,10.11,-6.33, 9.52,2.47e+02,5.71e+02
2014,01,12,07,11,2.54,1750.88,282.65,-185.37, 45.81, 9.17,-5.97, 9.46,0.00e+00,5.29e+02
2014,01,12,07,11,3.79,1751.25,280.74,-184.62, 45.79, 9.11,-5.94, 9.46,0.00e+00,5.31e+02
2014,01,12,07,11,22.53,1756.56,252.09,-173.24, 45.59, 8.17,-5.58, 9.39,0.00e+00,4.89e+02
2014,01,12,07,11,23.78,1756.89,250.18,-172.48, 45.58, 8.10,-5.55, 9.39,0.00e+00,5.20e+02
2014,01,12,07,11,42.53,1761.63,221.43,-161.04, 45.38, 7.16,-5.18, 9.33,2.41e+01,5.35e+02
2014,01,12,07,11,43.78,1761.93,219.51,-160.28, 45.37, 7.10,-5.16, 9.32,3.00e+02,5.49e+02
2014,01,12,07,12,2.53,1766.09,190.69,-148.78, 45.18, 6.16,-4.79, 9.26,0.00e+00,5.64e+02
2014,01,12,07,12,3.78,1766.35,188.76,-148.02, 45.16, 6.10,-4.76, 9.26,0.00e+00,5.65e+02
2014,01,12,07,12,22.53,1769.94,159.88,-136.48, 44.97, 5.16,-4.39, 9.19,2.77e+02,5.66e+02
