Year,Month,Day,Hours,Minutes,Seconds,S/C X (km),S/C Y (km),S/C Z (km),Altitude (km),Longitude (deg),Latitude (deg),LMST(hh),Ar Abundance (/cc),STD (/cc)
2014,02,07,10,29,12.41,255.12,-1680.19,576.29, 57.10,-81.37,18.73, 0.63,0.00e+00,5.71e+00
2014,02,07,10,29,13.66,253.15,-1680.66,575.87, 57.13,-81.43,18.72, 0.62,7.76e+00,1.22e+01
2014,02,07,10,29,32.41,223.43,-1687.53,569.35, 57.55,-82.46,18.49, 0.56,1.86e+01,1.65e+01
2014,02,07,10,29,33.66,221.45,-1687.97,568.91, 57.58,-82.53,18.48, 0.55,0.00e+00,5.97e+00
2014,02,07,10,29,52.40,191.68,-1694.30,562.21, 58.00,-83.55,18.25, 0.48,0.00e+00,6.19e+00
2014,02,07,10,29,53.65,189.69,-1694.70,561.76, 58.03,-83.61,18.23, 0.48,1.83e+01,1.66e+01
2014,02,07,10,30,12.40,159.84,-1700.49,554.88, 58.46,-84.63,18.00, 0.41,1.81e+01,1.67e+01
2014,02,07,10,30,13.65,157.85,-1700.86,554.42, 58.49,-84.70,17.98, 0.40,0.00e+00,6.44e+00
2014,02,07,10,30,32.40,127.95,-1706.10,547.37, 58.92,-85.71,17.74, 0.34,6.73e+00,1.27e+01
2014,02,07,10,30,33.65,125.95,-1706.43,546.89, 58.95,-85.78,17.72, 0.33,6.72e+00,1.27e+01
2014,02,07,10,30,52.40, 96.01,-1711.13,539.67, 59.38,-86.79,17.48, 0.26,0.00e+00,6.85e+00
2014,02,07,10,30,53.65, 94.02,-1711.43,539.18, 59.41,-86.86,17.46, 0.26,0.00e+00,6.86e+00
2014,02,07,10,31,12.40, 64.05,-1715.58,531.78, 59.85,-87.86,17.21, 0.19,0.00e+00,7.05e+00
2014,02,07,10,31,13.65, 62.05,-1715.84,531.28, 59.88,-87.93,17.19, 0.19,0.00e+00,7.07e+00
2014,02,07,10,31,32.40, 32.06,-1719.45,523.72, 60.32,-88.93,16.94, 0.12,0.00e+00,7.25e+00
2014,02,07,10,31,33.65, 30.06,-1719.67,523.21, 60.35,-89.00,16.92, 0.12,5.95e+00,1.30e+01
2014,02,07,10,31,52.39,  0.07,-1722.73,515.48, 60.80,-90.00,16.66, 0.05,0.00e+00,7.44e+00
2014,02,07,10,31,53.64, -1.93,-1722.92,514.96, 60.83,-90.06,16.64, 0.04,0.00e+00,7.45e+00
2014,02,07,10,32,12.39,-31.93,-1725.43,507.06, 61.28,-91.06,16.37,23.98,1.66e+01,1.72e+01
2014,02,07,10,32,13.64,-33.93,-1725.58,506.53, 61.31,-91.13,16.36,23.97,1.65e+01,1.72e+01
2014,02,07,10,32,32.39,-63.92,-1727.54,498.48, 61.76,-92.12,16.08,23.91,5.21e+00,1.34e+01
2014,02,07,10,32,33.64,-65.92,-1727.66,497.94, 61.79,-92.19,16.07,23.90,0.00e+00,7.82e+00
2014,02,07,10,32,52.39,-95.89,-1729.07,489.72, 62.24,-93.17,15.79,23.84,4.96e+00,1.35e+01
2014,02,07,10,32,53.64,-97.89,-1729.15,489.17, 62.27,-93.24,15.77,23.83,4.94e+00,1.35e+01
2014,02,07,10,33,12.39,-127.83,-1730.02,480.80, 62.73,-94.23,15.49,23.77,0.00e+00,8.16e+00
2014,02,07,10,33,13.64,-129.83,-1730.05,480.24, 62.76,-94.29,15.47,23.76,0.00e+00,8.17e+00
2014,02,07,10,33,32.39,-159.73,-1730.37,471.72, 63.22,-95.27,15.19,23.70,0.00e+00,8.33e+00
2014,02,07,10,33,33.64,-161.72,-1730.38,471.15, 63.25,-95.34,15.17,23.69,4.45e+00,1.37e+01
